image,mse,psnr,ssim,lpips
test_sub-stroke0092_00023_dwi.png,0.003975765911793633,24.00579194246844,0.8365620177037622,0.11509032547473907
test_sub-stroke0092_00024_dwi.png,0.0031581376872262257,25.00568939717509,0.8526997178443155,0.11910496652126312
test_sub-stroke0092_00025_dwi.png,0.003921685952384596,24.06527187467644,0.8554009488746508,0.10213808715343475
test_sub-stroke0092_00026_dwi.png,0.004093275114016692,23.87929064911525,0.8529867593806691,0.10590345412492752
test_sub-stroke0092_00027_dwi.png,0.003181610311863009,24.973530144353443,0.8656312345658013,0.08802463114261627
test_sub-stroke0092_00028_dwi.png,0.0027119304984078163,25.667214447993494,0.8676546607810762,0.09714476764202118
test_sub-stroke0092_00029_dwi.png,0.00897395467478529,20.470161283108954,0.8400405172493778,0.11697933077812195
test_sub-stroke0092_00030_dwi.png,0.01053747141578032,19.772635904441373,0.8283856057018558,0.12879203259944916
test_sub-stroke0092_00031_dwi.png,0.010227661197188848,19.90223666901901,0.8314138131390857,0.12527528405189514
test_sub-stroke0092_00032_dwi.png,0.010395747186974585,19.83144290602049,0.8335238914630654,0.12088833749294281
test_sub-stroke0092_00033_dwi.png,0.01877627824686462,17.263904875241565,0.8235693742110604,0.11962974816560745
test_sub-stroke0092_00034_dwi.png,0.014887285728075628,18.271844762419327,0.8431562474251884,0.09759020060300827
test_sub-stroke0092_00035_dwi.png,0.0097251086979174,20.121055358488455,0.8694473835198375,0.08128957450389862
test_sub-stroke0092_00036_dwi.png,0.008767893736256971,20.571047223219416,0.8687287353693361,0.07888051122426987
test_sub-stroke0092_00037_dwi.png,0.002232887592082289,26.511331396097816,0.8836497514017719,0.06200657784938812
test_sub-stroke0092_00038_dwi.png,0.007002321946197515,21.547579255271764,0.8716642959463072,0.07046373188495636
test_sub-stroke0092_00039_dwi.png,0.006349642772527336,21.972507071937223,0.8776313771737968,0.0741865336894989
test_sub-stroke0092_00040_dwi.png,0.0017199098156366333,27.64494324951873,0.89222186531611,0.06121767684817314
test_sub-stroke0092_00041_dwi.png,0.006881637554393166,21.62308204756674,0.8783452162423148,0.06356737017631531
test_sub-stroke0092_00042_dwi.png,0.0039470462610065316,24.037277834645995,0.885843566471574,0.05997862294316292
test_sub-stroke0092_00043_dwi.png,0.009767992913279844,20.101946641455424,0.8753317855590873,0.06877241283655167
test_sub-stroke0092_00044_dwi.png,0.003697408337159813,24.321025838379352,0.8942029433388482,0.05498145520687103
test_sub-stroke0092_00045_dwi.png,0.003130652937451489,25.043650753738742,0.8948459878742746,0.051240649074316025
test_sub-stroke0092_00046_dwi.png,0.0032172605492976347,24.92513766409134,0.8924358437491756,0.05641298368573189
test_sub-stroke0092_00047_dwi.png,0.0046844343550100365,23.29342842626525,0.8913160261812328,0.059426821768283844
test_sub-stroke0092_00048_dwi.png,0.005009399345798166,23.002143452792765,0.8905222859610811,0.06370321661233902
test_sub-stroke0092_00049_dwi.png,0.00825949825057315,20.830463344745294,0.8908722791405869,0.06977981328964233
test_sub-stroke0092_00050_dwi.png,0.009329652992358523,20.301345091266484,0.8911172793635129,0.08038108050823212
test_sub-stroke0092_00051_dwi.png,0.008675709773768914,20.616949847536134,0.8880371826447477,0.0788375586271286
test_sub-stroke0092_00052_dwi.png,0.00666500509022952,21.761995145685393,0.893608716895443,0.0728062093257904
test_sub-stroke0092_00053_dwi.png,0.004142547188911105,23.827325357108045,0.9001765326922277,0.13700973987579346
test_sub-stroke0092_00054_dwi.png,0.008376619787466816,20.769311966206935,0.8917257137926756,0.1879434436559677
test_sub-stroke0092_00055_dwi.png,0.01816718397699657,17.40712385737166,0.8800876094786644,0.25346365571022034
test_sub-stroke0092_00056_dwi.png,0.0344567694046041,14.627254435311773,0.8580028306401439,0.30838555097579956
test_sub-stroke0092_00057_dwi.png,0.04997551090560548,13.012427573428909,0.8402320603214833,0.35322877764701843
test_sub-stroke0092_00058_dwi.png,0.07072370469118267,11.504349979271499,0.8279422140045916,0.3839870095252991
test_sub-stroke0092_00059_dwi.png,0.08783852446790888,10.563149682130554,0.8132426866981578,0.42558300495147705
test_sub-stroke0092_00060_dwi.png,0.10302041266311548,9.870767148227957,0.8052947434335805,0.45982471108436584
test_sub-stroke0092_00061_dwi.png,0.11982564660848785,9.214502187706369,0.7879684985574162,0.5035219192504883
test_sub-stroke0092_00062_dwi.png,0.1388378527746181,8.574921116193654,0.7723776009766596,0.5309895277023315
test_sub-stroke0092_00063_dwi.png,0.15803775835442313,8.012391390842943,0.7626972553809688,0.5605825781822205
test_sub-stroke0092_00064_dwi.png,0.17741285220749672,7.510149220430888,0.7537144459159917,0.5757243037223816
test_sub-stroke0092_00065_dwi.png,0.19729588059721845,7.048819824243093,0.730644400386701,0.5957340002059937
test_sub-stroke0092_00066_dwi.png,0.21648763291388942,6.645669081358488,0.7120359031561279,0.6133686900138855
test_sub-stroke0092_00067_dwi.png,0.23592117434036058,6.272330786714621,0.6919791518789293,0.616362988948822
test_sub-stroke0092_00068_dwi.png,0.2555711429993716,5.924881847219339,0.6708251245047253,0.6336557865142822
test_sub-stroke0093_00000_dwi.png,0.061069841295584903,12.14173208619515,0.9009659570450648,0.3838057816028595
test_sub-stroke0093_00001_dwi.png,0.05496291862952549,12.59930213520511,0.9014922911033441,0.35027870535850525
test_sub-stroke0093_00002_dwi.png,0.04936260045985735,13.066019694039472,0.8968998471559789,0.299125611782074
test_sub-stroke0093_00003_dwi.png,0.04366401943802892,13.598762883380937,0.8997663944840111,0.26633420586586
test_sub-stroke0093_00004_dwi.png,0.03894807749937021,14.095139745002998,0.9002228379682319,0.2793068289756775
test_sub-stroke0093_00005_dwi.png,0.03357197684062757,14.740230851535681,0.8933780524662785,0.2599901854991913
test_sub-stroke0093_00006_dwi.png,0.020790335879501465,16.821384943416547,0.8951565942848241,0.24692687392234802
test_sub-stroke0093_00007_dwi.png,0.013913345501034374,18.565684301845412,0.8798700976938064,0.2652282118797302
test_sub-stroke0093_00008_dwi.png,0.010589068992666956,19.751422220569673,0.8724594402320824,0.24803009629249573
test_sub-stroke0093_00009_dwi.png,0.006574727349617754,21.821222524217294,0.8649965885808631,0.20998898148536682
test_sub-stroke0093_00010_dwi.png,0.004598741927938826,23.373609614668133,0.8627575056763178,0.165511816740036
test_sub-stroke0093_00011_dwi.png,0.003186082098568521,24.967430375443346,0.869252828469075,0.14100785553455353
test_sub-stroke0093_00012_dwi.png,0.0036791044722033484,24.342578797260266,0.8626399484021363,0.13250091671943665
test_sub-stroke0093_00013_dwi.png,0.003229833335841703,24.908198873257824,0.8557856698493564,0.08703311532735825
test_sub-stroke0093_00014_dwi.png,0.003521495290615795,24.53272888064193,0.8486433501107612,0.09159845113754272
test_sub-stroke0093_00015_dwi.png,0.0036037310632592856,24.432476267108754,0.8486405043068083,0.08766506612300873
test_sub-stroke0093_00016_dwi.png,0.004437988042327201,23.52813872261358,0.8365451197363446,0.09901586174964905
test_sub-stroke0093_00017_dwi.png,0.004722341253938528,23.25842632389145,0.8307378224487563,0.09911287575960159
test_sub-stroke0093_00018_dwi.png,0.005619557654901797,22.50297868700684,0.8317961358348425,0.10155341029167175
test_sub-stroke0093_00019_dwi.png,0.006053558253965058,22.1798927397493,0.8293349642391722,0.11264918744564056
test_sub-stroke0093_00020_dwi.png,0.00629308875129192,22.011361433638214,0.8273021590545472,0.11944705992937088
test_sub-stroke0093_00021_dwi.png,0.006802681452560022,21.673198651609145,0.8325075410167982,0.1095990240573883
test_sub-stroke0093_00022_dwi.png,0.006276282386584842,22.022975245853253,0.8339933440802406,0.0940001830458641
test_sub-stroke0093_00023_dwi.png,0.005363464052070055,22.70554625834885,0.8378412422372629,0.08680503815412521
test_sub-stroke0093_00024_dwi.png,0.004583615887427089,23.387917839203396,0.8409186836272784,0.07607276737689972
test_sub-stroke0093_00025_dwi.png,0.004792853175620754,23.19405874992021,0.8430844193138463,0.07585098594427109
test_sub-stroke0093_00026_dwi.png,0.004466301656670529,23.50051947766335,0.8502653935750074,0.08316846191883087
test_sub-stroke0093_00027_dwi.png,0.005186925455306135,22.850899934912494,0.8447552181862449,0.09022866934537888
test_sub-stroke0093_00028_dwi.png,0.004364839788844166,23.60031692416108,0.844595188224496,0.08202148228883743
test_sub-stroke0093_00029_dwi.png,0.0036396437577056184,24.389411222943508,0.8535902747991111,0.0787639319896698
test_sub-stroke0093_00030_dwi.png,0.008013217735569261,20.961930564263778,0.8426700504767366,0.09068842232227325
test_sub-stroke0093_00031_dwi.png,0.003810577256899428,24.19009228918576,0.8560339768113097,0.08620521426200867
test_sub-stroke0093_00032_dwi.png,0.007355903558168342,21.333639733477558,0.8446540015424921,0.08147938549518585
test_sub-stroke0093_00033_dwi.png,0.010032495426116339,19.985910295919197,0.8442142380798766,0.08271311223506927
test_sub-stroke0093_00034_dwi.png,0.010483671263205263,19.79486605697044,0.8552347155213577,0.07499757409095764
test_sub-stroke0093_00035_dwi.png,0.002329290956748109,26.32776259418157,0.884593758412987,0.06567445397377014
test_sub-stroke0093_00036_dwi.png,0.003359667028025898,24.73703762805599,0.8843068863421905,0.06378275901079178
test_sub-stroke0093_00037_dwi.png,0.0020713111042071075,26.837546665853832,0.8914202583971836,0.06353214383125305
test_sub-stroke0093_00038_dwi.png,0.0022749954047354415,26.43019476237663,0.8886746927032275,0.07010380923748016
test_sub-stroke0093_00039_dwi.png,0.00323993033243411,24.894643282392916,0.8823167554423125,0.06622053682804108
test_sub-stroke0093_00040_dwi.png,0.0031636835944232333,24.998069575597192,0.8772035059141713,0.06336820125579834
test_sub-stroke0093_00041_dwi.png,0.008450090063491844,20.73138662190061,0.8587654610867502,0.0854787528514862
test_sub-stroke0093_00042_dwi.png,0.004731276516040522,23.25021669182206,0.8671233326404213,0.11174576729536057
test_sub-stroke0093_00043_dwi.png,0.013424497627026272,18.721019575384727,0.8576632005663601,0.1294664442539215
test_sub-stroke0093_00044_dwi.png,0.011570846878345808,19.366348535692072,0.8618186272467944,0.15403564274311066
test_sub-stroke0093_00045_dwi.png,0.005040840424208104,22.974970506242975,0.8829923954021008,0.1749136596918106
test_sub-stroke0093_00046_dwi.png,0.007419072875259142,21.296503629576613,0.873137694270221,0.2063128650188446
test_sub-stroke0093_00047_dwi.png,0.01327619939469818,18.769262335633098,0.8551760625063985,0.25959864258766174
test_sub-stroke0093_00048_dwi.png,0.01825829886664615,17.38539688315647,0.8533343194303462,0.29698696732521057
test_sub-stroke0093_00049_dwi.png,0.023888533420443614,16.218105119060255,0.8486553580546202,0.31331363320350647
test_sub-stroke0093_00050_dwi.png,0.034944218467624966,14.56624668138888,0.8260877897746414,0.33777812123298645
test_sub-stroke0093_00051_dwi.png,0.04578446279115708,13.392818772117154,0.8145685767446179,0.3567303419113159
test_sub-stroke0093_00052_dwi.png,0.05117412409338179,12.90949582073692,0.80978955704305,0.36010056734085083
test_sub-stroke0093_00053_dwi.png,0.05690779167392229,12.448282670087536,0.8057600175244483,0.3794681429862976
test_sub-stroke0093_00054_dwi.png,0.06509994429822374,11.864193830291107,0.8018709351886942,0.4081582725048065
test_sub-stroke0093_00055_dwi.png,0.0733571000985147,11.345578452238843,0.7910264463472919,0.4267484247684479
test_sub-stroke0093_00056_dwi.png,0.07703477251537405,11.133131955714026,0.7892540229589761,0.44802165031433105
test_sub-stroke0093_00057_dwi.png,0.08574914977363607,10.667701774128748,0.783782903642045,0.4621206521987915
test_sub-stroke0093_00058_dwi.png,0.0916232603356798,10.379942582857378,0.7841676927848565,0.475312739610672
test_sub-stroke0093_00059_dwi.png,0.09949765812692005,10.021871411087986,0.776193615010136,0.4982748329639435
test_sub-stroke0093_00060_dwi.png,0.11048162445154239,9.567099487926182,0.7753406456473322,0.5278472304344177
test_sub-stroke0093_00061_dwi.png,0.11804198627698406,9.279634912944434,0.7747166731715671,0.5411297082901001
test_sub-stroke0093_00062_dwi.png,0.12548993552051763,9.01391103849684,0.7702983173731383,0.5527586340904236
test_sub-stroke0093_00063_dwi.png,0.13100154556792187,8.827235804689668,0.7675121452491679,0.5553462505340576
test_sub-stroke0093_00064_dwi.png,0.13751263445566775,8.616573976715474,0.7668954012831208,0.5786142945289612
test_sub-stroke0093_00065_dwi.png,0.1450898050513773,8.383631028309253,0.7699775320359824,0.5973271727561951
test_sub-stroke0093_00066_dwi.png,0.15284766834265584,8.157411819535412,0.77255794243283,0.6028923392295837
test_sub-stroke0093_00067_dwi.png,0.1608474500491408,7.935858196756912,0.775518650040541,0.5986838936805725
test_sub-stroke0093_00068_dwi.png,0.16904316330639413,7.720023889227483,0.7714865830299575,0.6052559614181519
test_sub-stroke0094_00000_dwi.png,0.14431483349883084,8.406890273569559,0.8138181125311069,0.39211034774780273
test_sub-stroke0094_00001_dwi.png,0.13616137712951407,8.659460648041089,0.8218673291155829,0.38189852237701416
test_sub-stroke0094_00002_dwi.png,0.12791314385731223,8.930848268160297,0.8290153885510712,0.4017903506755829
test_sub-stroke0094_00003_dwi.png,0.11765751684522685,9.293803216106122,0.8401632067089125,0.37257859110832214
test_sub-stroke0094_00004_dwi.png,0.10843474756471172,9.648315272305062,0.8516307409162102,0.37496790289878845
test_sub-stroke0094_00005_dwi.png,0.09999773969950987,10.000098164712444,0.8498104947701495,0.36890068650245667
test_sub-stroke0094_00006_dwi.png,0.09093067346123204,10.41289592378967,0.8471637143839795,0.36595970392227173
test_sub-stroke0094_00007_dwi.png,0.081331784269949,10.897396999721614,0.8551281809303375,0.3119334280490875
test_sub-stroke0094_00008_dwi.png,0.07260244753302358,11.390487383609333,0.862390890940923,0.31359967589378357
test_sub-stroke0094_00009_dwi.png,0.06337835737568306,11.98059020934946,0.8611764985431614,0.3069405257701874
test_sub-stroke0094_00010_dwi.png,0.05406006305629407,12.671234520708008,0.8635418210352608,0.2913036346435547
test_sub-stroke0094_00011_dwi.png,0.024804057522716833,16.054772701581165,0.8562781622681265,0.2746655344963074
test_sub-stroke0094_00012_dwi.png,0.014485972715841983,18.39052337123045,0.8520852577612875,0.226897731423378
test_sub-stroke0094_00013_dwi.png,0.0139174382087848,18.56440698215266,0.852075271935232,0.2101675570011139
test_sub-stroke0094_00014_dwi.png,0.013691865506728018,18.635373755269118,0.8509078974225482,0.20565377175807953
test_sub-stroke0094_00015_dwi.png,0.008183766205067527,20.870467861017858,0.8399111169018861,0.2120564728975296
test_sub-stroke0094_00016_dwi.png,0.0032607430031996454,24.86683428943362,0.8494310475625388,0.14720681309700012
test_sub-stroke0094_00017_dwi.png,0.00313137191823043,25.042653474445046,0.8528373608368248,0.1043451577425003
test_sub-stroke0094_00018_dwi.png,0.0023847896558364112,26.2254992074887,0.8666685754640747,0.06990009546279907
test_sub-stroke0094_00019_dwi.png,0.0034361891757745677,24.639229345575,0.852923269542273,0.08281406760215759
test_sub-stroke0094_00020_dwi.png,0.002297960611542693,26.38657419658292,0.8597257818878598,0.08423665910959244
test_sub-stroke0094_00021_dwi.png,0.002867551930472334,25.42488708417676,0.8532827535278671,0.08178894221782684
test_sub-stroke0094_00022_dwi.png,0.005070759133984387,22.94927018374604,0.8475412501958597,0.08175449073314667
test_sub-stroke0094_00023_dwi.png,0.004310749383680951,23.654472252204005,0.8449007172318085,0.11130281537771225
test_sub-stroke0094_00024_dwi.png,0.007623909025275183,21.17822294696161,0.8282465902417799,0.13594968616962433
test_sub-stroke0094_00025_dwi.png,0.002619074314237718,25.81852178624984,0.8518703489065957,0.1166490688920021
test_sub-stroke0094_00026_dwi.png,0.002916143526485393,25.351911047619353,0.8498604681214674,0.11821462959051132
test_sub-stroke0094_00027_dwi.png,0.003026545569071698,25.190527827633584,0.8498851659779493,0.12374617159366608
test_sub-stroke0094_00028_dwi.png,0.0049685571923107075,23.037697067169802,0.8334789821291392,0.13284209370613098
test_sub-stroke0094_00029_dwi.png,0.006060498735242004,22.174916350662116,0.8311545806791298,0.13172852993011475
test_sub-stroke0094_00030_dwi.png,0.005987642329425058,22.22744150045147,0.8321173246259652,0.13531139492988586
test_sub-stroke0094_00031_dwi.png,0.006318860740771565,21.993612157993137,0.8365674671390636,0.1355084627866745
test_sub-stroke0094_00032_dwi.png,0.005621721645514555,22.501306618964577,0.8416901365357382,0.13193529844284058
test_sub-stroke0094_00033_dwi.png,0.006295839139239201,22.009463768740947,0.841493108857172,0.1382341980934143
test_sub-stroke0094_00034_dwi.png,0.0057668798897924645,22.390590938021365,0.8454376980444172,0.13205277919769287
test_sub-stroke0094_00035_dwi.png,0.0070873798512402775,21.495142904109443,0.836864569150872,0.13591140508651733
test_sub-stroke0094_00036_dwi.png,0.007559595602266045,21.21501436297978,0.8434884116563024,0.14243362843990326
test_sub-stroke0094_00037_dwi.png,0.0065054641228522725,21.867217138905147,0.8393636847085257,0.13488779962062836
test_sub-stroke0094_00038_dwi.png,0.007570899582246243,21.20852514107071,0.8318564070388534,0.1455674171447754
test_sub-stroke0094_00039_dwi.png,0.007363102868724963,21.329391320226144,0.8417071149877903,0.14774468541145325
test_sub-stroke0094_00040_dwi.png,0.007542568056271126,21.224807625146358,0.8452986197038287,0.13451996445655823
test_sub-stroke0094_00041_dwi.png,0.0077514227889212695,21.10618574569211,0.8502020264980352,0.1359415203332901
test_sub-stroke0094_00042_dwi.png,0.008187382289939121,20.86854930810528,0.8522263336687381,0.1370762288570404
test_sub-stroke0094_00043_dwi.png,0.008278306309931899,20.820585080811863,0.8590906576159318,0.13775375485420227
test_sub-stroke0094_00044_dwi.png,0.008569672280933499,20.670357859301937,0.8648781911065012,0.1378416121006012
test_sub-stroke0094_00045_dwi.png,0.009151469881632845,20.3850914525447,0.8667257301110747,0.13600698113441467
test_sub-stroke0094_00046_dwi.png,0.009550643070875026,20.199673851984663,0.876124059782688,0.1315010040998459
test_sub-stroke0094_00047_dwi.png,0.010154359619412273,19.93347460001661,0.874174090544682,0.14164765179157257
test_sub-stroke0094_00048_dwi.png,0.011119408695440425,19.539183069208008,0.8773984283406693,0.14218051731586456
test_sub-stroke0094_00049_dwi.png,0.012033456739841741,19.196095989782023,0.8750554763185481,0.151979461312294
test_sub-stroke0094_00050_dwi.png,0.012935428095058488,18.88219193832237,0.8716013751475776,0.1526772826910019
test_sub-stroke0094_00051_dwi.png,0.016190766710704768,17.9073258482636,0.8705149938098262,0.159018412232399
test_sub-stroke0094_00052_dwi.png,0.01540606039692674,18.123084038913685,0.8679914234804048,0.20308859646320343
test_sub-stroke0094_00053_dwi.png,0.01864949683724501,17.293328809467575,0.8587230363552902,0.2572023570537567
test_sub-stroke0094_00054_dwi.png,0.02608206165665325,15.836580827744715,0.8495887656678128,0.32245147228240967
test_sub-stroke0094_00055_dwi.png,0.035378918519248126,14.512554469577111,0.8405860307831743,0.355324387550354
test_sub-stroke0094_00056_dwi.png,0.04520992243564559,13.447662380619237,0.8318834595138005,0.3766217827796936
test_sub-stroke0094_00057_dwi.png,0.055119240943013986,12.586967718067136,0.8216443358676109,0.39055290818214417
test_sub-stroke0094_00058_dwi.png,0.06653802164034475,11.769301160529256,0.8116484022658337,0.416153222322464
test_sub-stroke0094_00059_dwi.png,0.0788066185161598,11.03437307074637,0.8061340527370247,0.42430707812309265
test_sub-stroke0094_00060_dwi.png,0.08966664303414629,10.47369089179796,0.7935466910891076,0.4484526813030243
test_sub-stroke0094_00061_dwi.png,0.09967419723451598,10.014172534134877,0.7890261117893045,0.4587240517139435
test_sub-stroke0094_00062_dwi.png,0.11098538633940269,9.547342018437583,0.7811836130494402,0.4691316783428192
test_sub-stroke0094_00063_dwi.png,0.12098228712298092,9.172782095831634,0.7700526431645076,0.4885129928588867
test_sub-stroke0094_00064_dwi.png,0.130677278113101,8.837999200549683,0.7594321592062245,0.5130661129951477
test_sub-stroke0094_00065_dwi.png,0.13899531312201166,8.569998437715542,0.7609180179232666,0.5249106884002686
test_sub-stroke0094_00066_dwi.png,0.14894355544217744,8.269782832945262,0.7553761902483164,0.5491726398468018
test_sub-stroke0094_00067_dwi.png,0.15821887073317215,8.007417195328333,0.7554623824985528,0.563226044178009
test_sub-stroke0094_00068_dwi.png,0.16808455979000972,7.744721789220765,0.753796420863131,0.5872952342033386
test_sub-stroke0094_00069_dwi.png,0.17830531226283403,7.488357176655467,0.7564581360246787,0.5927205681800842
test_sub-stroke0094_00070_dwi.png,0.18883817052158797,7.239102156980367,0.7514664313328946,0.5928704142570496
test_sub-stroke0094_00071_dwi.png,0.199510150930715,7.00035002829146,0.7392239769854801,0.6000429391860962
test_sub-stroke0094_00072_dwi.png,0.2102232820912692,6.773191878137914,0.7282283875954708,0.6110535860061646
test_sub-stroke0094_00073_dwi.png,0.22056427713272422,6.564648250799671,0.712433278595462,0.6126835346221924
test_sub-stroke0094_00074_dwi.png,0.23114100585576086,6.361230011366007,0.6994465662899205,0.6201056838035583
test_sub-stroke0094_00075_dwi.png,0.24243527687694313,6.154041855029028,0.6880861065101065,0.6375712156295776
test_sub-stroke0094_00076_dwi.png,0.006558474241364243,21.831971828235712,0.9595705053045349,0.1625072956085205
test_sub-stroke0094_00077_dwi.png,0.006490627359116152,21.87713323933916,0.9591553588947679,0.16459442675113678
test_sub-stroke0094_00078_dwi.png,0.006359394257167972,21.965842496500088,0.9592115688824113,0.162587508559227
test_sub-stroke0094_00079_dwi.png,0.00650214003100838,21.869436817117204,0.9597585391662594,0.1647261679172516
test_sub-stroke0094_00080_dwi.png,0.006298612065202602,22.007551392497568,0.9587898852086257,0.1649198979139328
test_sub-stroke0094_00081_dwi.png,0.006530735744293387,21.85037888910664,0.9589367656057501,0.1666669249534607
test_sub-stroke0094_00082_dwi.png,0.006554012872798692,21.834927099509045,0.9574389834402568,0.17100583016872406
test_sub-stroke0094_00083_dwi.png,0.006846539750949232,21.645288659900416,0.9577231981094707,0.17072440683841705
test_sub-stroke0094_00084_dwi.png,0.006359145519350684,21.96601236735539,0.9599573401353888,0.15638619661331177
test_sub-stroke0094_00085_dwi.png,0.006434288925945136,21.91499441393895,0.9594236422591863,0.16377848386764526
test_sub-stroke0094_00086_dwi.png,0.006227986809889147,22.056523158852958,0.9602013827406527,0.16356982290744781
test_sub-stroke0094_00087_dwi.png,0.006063471368463663,22.172786688151046,0.960448617366894,0.1581239253282547
test_sub-stroke0094_00088_dwi.png,0.0063975439278182444,21.939867234097385,0.9598496611203523,0.16338850557804108
test_sub-stroke0095_00000_dwi.png,0.05403805993399374,12.673002513429307,0.886738661211887,0.250528484582901
test_sub-stroke0095_00001_dwi.png,0.02511304232618869,16.001006713794656,0.9263182481506759,0.16916503012180328
test_sub-stroke0095_00002_dwi.png,0.008780511979434552,20.56480160248716,0.9339246576692427,0.15538085997104645
test_sub-stroke0095_00003_dwi.png,0.00476728994848391,23.217284333053524,0.9325921170892196,0.12535598874092102
test_sub-stroke0095_00004_dwi.png,0.003428187997101595,24.64935369985387,0.9386355072269206,0.04677393287420273
test_sub-stroke0095_00005_dwi.png,0.00358020474503451,24.46092136178454,0.9315034751883087,0.05575549229979515
test_sub-stroke0095_00006_dwi.png,0.002826622549758684,25.487321807221047,0.9350084901823436,0.04691837355494499
test_sub-stroke0095_00007_dwi.png,0.0041407548635524205,23.829204793642585,0.932996977826107,0.05115552619099617
test_sub-stroke0095_00008_dwi.png,0.006043201137887089,22.187329507423183,0.9250620222195212,0.09688915312290192
test_sub-stroke0095_00009_dwi.png,0.007118550690409925,21.47608418052423,0.9109426218890085,0.12791982293128967
test_sub-stroke0095_00010_dwi.png,0.006022694837583553,22.202091414302934,0.9011771512733775,0.1409493386745453
test_sub-stroke0095_00011_dwi.png,0.002568438307972598,25.9033086125319,0.8939926099997315,0.15912240743637085
test_sub-stroke0095_00012_dwi.png,0.002529091254599408,25.970355001716197,0.876493231080947,0.13493317365646362
test_sub-stroke0095_00013_dwi.png,0.003795207310062887,24.20764496143388,0.862999808413401,0.12088654935359955
test_sub-stroke0095_00014_dwi.png,0.004796551153488399,23.19070919575269,0.8520050191725369,0.12363386154174805
test_sub-stroke0095_00015_dwi.png,0.006123939455430327,22.129691116221267,0.83808763181463,0.13831284642219543
test_sub-stroke0095_00016_dwi.png,0.003122746095706813,25.054633259575144,0.8575187320912607,0.1271716058254242
test_sub-stroke0095_00017_dwi.png,0.004256822012371042,23.709145083056228,0.8372357660812892,0.1291331797838211
test_sub-stroke0095_00018_dwi.png,0.002919850320747347,25.346394110651485,0.8496954150386277,0.11308611929416656
test_sub-stroke0095_00019_dwi.png,0.005104145696134599,22.920769373189867,0.8089330597776773,0.16431623697280884
test_sub-stroke0095_00020_dwi.png,0.00480120012746868,23.186501910431474,0.8088612525855372,0.1492946296930313
test_sub-stroke0095_00021_dwi.png,0.004696279959547939,23.282460213722963,0.7987689032228088,0.11755246669054031
test_sub-stroke0095_00022_dwi.png,0.006042761867450452,22.187645200474194,0.7842323014849594,0.1336541771888733
test_sub-stroke0095_00023_dwi.png,0.00853271523856422,20.68912747790989,0.7655573718532349,0.1381201446056366
test_sub-stroke0095_00024_dwi.png,0.009525460637996835,20.21114013268829,0.7636484718399718,0.1484648883342743
test_sub-stroke0095_00025_dwi.png,0.0080249153711284,20.955595388664854,0.7833393061458895,0.12457102537155151
test_sub-stroke0095_00026_dwi.png,0.006845292688077931,21.64607977756491,0.7887666017102647,0.11365964263677597
